user_id,song_id,play_count,title,release,artist_name,year,text
49549,3870,3,Ain't No Rest For The Wicked (Original Version),Cage The Elephant,Cage The Elephant,2008,Ain't No Rest For The Wicked (Original Version) Cage The Elephant Cage The Elephant
49549,4160,3,How You Remind Me,FETENHITS - New Party Rock (set),Nickelback,2000,How You Remind Me FETENHITS - New Party Rock (set) Nickelback
49549,4192,3,The Real Slim Shady,Curtain Call,Eminem,2000,The Real Slim Shady Curtain Call Eminem
49549,4270,1,Don't Stop The Music,Don't Stop The Music/ Remixes,Rihanna,2007,Don't Stop The Music Don't Stop The Music/ Remixes Rihanna
49549,4284,3,The Only Exception (Album Version),The Only Exception,Paramore,0,The Only Exception (Album Version) The Only Exception Paramore
49549,4289,1,Do You Remember,In Between Dreams,Jack Johnson,2005,Do You Remember In Between Dreams Jack Johnson
49549,4448,4,Fireflies,Karaoke Monthly Vol. 2 (January 2010),Charttraxx Karaoke,2009,Fireflies Karaoke Monthly Vol. 2 (January 2010) Charttraxx Karaoke
49549,4554,3,Kryptonite,Total 90s,3 Doors Down,1997,Kryptonite Total 90s 3 Doors Down
49549,4636,3,Sample Track 2,Dance & Hip Hop Breaks,Simon Harris,0,Sample Track 2 Dance & Hip Hop Breaks Simon Harris
49549,4639,3,Bulletproof,Bulletproof,La Roux,2009,Bulletproof Bulletproof La Roux
49549,4719,3,One Step Closer (Album Version),Hybrid Theory,Linkin Park,2000,One Step Closer (Album Version) Hybrid Theory Linkin Park
49549,4727,3,All The Right Moves,Waking Up,OneRepublic,2009,All The Right Moves Waking Up OneRepublic
49549,5138,3,What Goes Around...Comes Around,What Goes Around... Comes Around,Justin Timberlake,2007,What Goes Around...Comes Around What Goes Around... Comes Around Justin Timberlake
49549,5221,3,What You Know,Tourist History,Two Door Cinema Club,2010,What You Know Tourist History Two Door Cinema Club
49549,5272,3,Sexy Bitch,Club Traxxx Summer Slammin'_ Vol. 3,DJ Dizzy,2009,Sexy Bitch Club Traxxx Summer Slammin'_ Vol. 3 DJ Dizzy
49549,5291,3,Bring Me To Life,Fallen,Evanescence,2003,Bring Me To Life Fallen Evanescence
49549,5367,3,Float On,Float On,Modest Mouse,2003,Float On Float On Modest Mouse
49549,5375,3,I Kissed A Girl,One Of The Boys (iTunes Exclusive),Katy Perry,2008,I Kissed A Girl One Of The Boys (iTunes Exclusive) Katy Perry
49549,5697,3,Here Without You,Here Without You,3 Doors Down,2002,Here Without You Here Without You 3 Doors Down
49549,5728,4,My Name Is,The Slim Shady LP,Eminem,1999,My Name Is The Slim Shady LP Eminem
49549,5879,1,Rabbit Heart (Raise It Up),Rabbit Heart EP,Florence + The Machine,2009,Rabbit Heart (Raise It Up) Rabbit Heart EP Florence + The Machine
49549,5901,3,I Will Follow You into the Dark (Album Version),Plans,Death Cab for Cutie,2005,I Will Follow You into the Dark (Album Version) Plans Death Cab for Cutie
49549,5943,5,You've Got The Love,Lungs,Florence + The Machine,2009,You've Got The Love Lungs Florence + The Machine
49549,5978,2,Hailie's Song,The Eminem Show,Eminem,2002,Hailie's Song The Eminem Show Eminem
49549,6175,3,Pursuit Of Happiness (nightmare),Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,2010,Pursuit Of Happiness (nightmare) Pursuit Of Happiness Kid Cudi / MGMT / Ratatat
49549,6189,5,Creep (Explicit),Pablo Honey,Radiohead,1993,Creep (Explicit) Pablo Honey Radiohead
49549,6201,1,I'm On A Boat,Incredibad,The Lonely Island / T-Pain,2009,I'm On A Boat Incredibad The Lonely Island / T-Pain
49549,6451,1,Paradise City,Greatest Hits,Guns N' Roses,1987,Paradise City Greatest Hits Guns N' Roses
49549,6525,2,The Pretender,Echoes_ Silence_ Patience & Grace,Foo Fighters,2007,The Pretender Echoes_ Silence_ Patience & Grace Foo Fighters
49549,6682,3,Take A Bow,Ultimate R&B Love 2009,Rihanna,2008,Take A Bow Ultimate R&B Love 2009 Rihanna
49549,6726,2,If I Ain't Got You,R&B Love Collection 08,Alicia Keys,2003,If I Ain't Got You R&B Love Collection 08 Alicia Keys
49549,6735,2,If It Means A Lot To You,Homesick [Special Edition],A Day To Remember,2009,If It Means A Lot To You Homesick [Special Edition] A Day To Remember
49549,7028,3,The Middle,Bleed American,Jimmy Eat World,2001,The Middle Bleed American Jimmy Eat World
49549,7103,3,Alejandro,The Fame Monster,Lady GaGa,2009,Alejandro The Fame Monster Lady GaGa
49549,7321,2,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000,Bubble Toes Brushfire Fairytales Jack Johnson
49549,7338,4,Killing In The Name,Rage Against The Machine / Evil Empire (Coffret 2 CD),Rage Against The Machine,1991,Killing In The Name Rage Against The Machine / Evil Empire (Coffret 2 CD) Rage Against The Machine
49549,7343,3,You Belong With Me,Fearless,Taylor Swift,2008,You Belong With Me Fearless Taylor Swift
49549,7399,3,Shiver,Parachutes,Coldplay,2000,Shiver Parachutes Coldplay
49549,7470,3,Stuck In The Moment,My Worlds,Justin Bieber,2010,Stuck In The Moment My Worlds Justin Bieber
49549,7522,2,Forever,Relapse: Refill,Drake / Kanye West / Lil Wayne / Eminem,0,Forever Relapse: Refill Drake / Kanye West / Lil Wayne / Eminem
49549,7636,2,Skinny Love,For Emma_ Forever Ago,Bon Iver,2007,Skinny Love For Emma_ Forever Ago Bon Iver
49549,7780,3,Home,Up From Below,Edward Sharpe & The Magnetic Zeros,2009,Home Up From Below Edward Sharpe & The Magnetic Zeros
49549,7911,3,Heartbreak Warfare,Battle Studies,John Mayer,0,Heartbreak Warfare Battle Studies John Mayer
49549,7921,1,Never Let You Go,My Worlds,Justin Bieber,2010,Never Let You Go My Worlds Justin Bieber
49549,7977,1,Speed Of Sound,Speed Of Sound,Coldplay,2005,Speed Of Sound Speed Of Sound Coldplay
49549,7998,3,Nothin' On You [feat. Bruno Mars] (Album Version),Nothin' On You [feat. Bruno Mars],B.o.B,0,Nothin' On You [feat. Bruno Mars] (Album Version) Nothin' On You [feat. Bruno Mars] B.o.B
49549,8034,2,Paper Planes,Decent Work For Decent Pay,M.I.A.,0,Paper Planes Decent Work For Decent Pay M.I.A.
49549,8092,3,OMG,OMG - The Remixes,Usher featuring will.i.am,2010,OMG OMG - The Remixes Usher featuring will.i.am
49549,8099,3,Toxic,The Singles Collection,Britney Spears,2003,Toxic The Singles Collection Britney Spears
49549,8138,3,Drop The World,Drop The World,Lil Wayne / Eminem,0,Drop The World Drop The World Lil Wayne / Eminem
49549,8247,3,Tighten Up,Tighten Up,The Black Keys,2010,Tighten Up Tighten Up The Black Keys
49549,8434,2,Howlin For You,Brothers,The Black Keys,2010,Howlin For You Brothers The Black Keys
49549,8481,1,Party In The U.S.A.,Party In The U.S.A.,Miley Cyrus,2009,Party In The U.S.A. Party In The U.S.A. Miley Cyrus
49549,8577,3,One Less Lonely Girl,My Worlds,Justin Bieber,2009,One Less Lonely Girl My Worlds Justin Bieber
49549,8582,4,Use Somebody,Use Somebody,Kings Of Leon,2008,Use Somebody Use Somebody Kings Of Leon
49549,8654,3,Without Me,Without Me,Eminem,2002,Without Me Without Me Eminem
49549,8698,3,Whatcha Say,Whatcha Say,Jason Derulo,2009,Whatcha Say Whatcha Say Jason Derulo
49549,8762,3,Time To Pretend,Time To Pretend,MGMT,2005,Time To Pretend Time To Pretend MGMT
49549,8772,1,When I Grow Up,When I Grow Up,The Pussycat Dolls,2008,When I Grow Up When I Grow Up The Pussycat Dolls
49549,8949,3,Resistance,The Resistance,Muse,0,Resistance The Resistance Muse
49549,9019,3,I Gotta Feeling,Todo Éxitos 2009,Black Eyed Peas,2009,I Gotta Feeling Todo Éxitos 2009 Black Eyed Peas
49549,9139,3,Half Of My Heart,Battle Studies,John Mayer,0,Half Of My Heart Battle Studies John Mayer
49549,9162,3,Electric Feel,The Anthems,MGMT,2007,Electric Feel The Anthems MGMT
49549,9186,3,Bitter Sweet Symphony,Bitter Sweet Symphony,The Verve,1997,Bitter Sweet Symphony Bitter Sweet Symphony The Verve
49549,9262,3,Cosmic Love,Lungs,Florence + The Machine,2009,Cosmic Love Lungs Florence + The Machine
49549,9386,2,Hero,Greatest Hits,Enrique Iglesias,2001,Hero Greatest Hits Enrique Iglesias
49549,9387,3,Bad Company,War Is The Answer,Five Finger Death Punch,2009,Bad Company War Is The Answer Five Finger Death Punch
49549,9391,1,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross),Victory,DJ Khaled,2010,All I Do Is Win (feat. T-Pain_ Ludacris_ Snoop Dogg & Rick Ross) Victory DJ Khaled
49549,9487,2,Heads Will Roll,It's Blitz!,Yeah Yeah Yeahs,2009,Heads Will Roll It's Blitz! Yeah Yeah Yeahs
49549,9724,2,One,...And Justice For All,Metallica,1988,One ...And Justice For All Metallica
49549,9931,3,When You Were Young,When You  Were Young,The Killers,2006,When You Were Young When You  Were Young The Killers
34234,62,1,You And Me Jesus,Tribute To Jake Hess,Jake Hess,2004,You And Me Jesus Tribute To Jake Hess Jake Hess
34234,317,1,Undo,Vespertine Live,Björk,2001,Undo Vespertine Live Björk
34234,334,1,Losing Touch,Day & Age,The Killers,2008,Losing Touch Day & Age The Killers
34234,352,1,Dog Days Are Over (Radio Edit),Now That's What I Call Music! 75,Florence + The Machine,0,Dog Days Are Over (Radio Edit) Now That's What I Call Music! 75 Florence + The Machine
34234,693,1,Us V Them,Sound Of Silver,LCD Soundsystem,2007,Us V Them Sound Of Silver LCD Soundsystem
34234,809,1,Don't Leave Me,The All-American Rejects,The All-American Rejects,2001,Don't Leave Me The All-American Rejects The All-American Rejects
34234,2115,2,Tive Sim,Nova Bis-Cartola,Cartola,1974,Tive Sim Nova Bis-Cartola Cartola
34234,2220,1,Sehr kosmisch,Musik von Harmonia,Harmonia,0,Sehr kosmisch Musik von Harmonia Harmonia
34234,2898,1,Twilight Galaxy,Fantasies,Metric,2009,Twilight Galaxy Fantasies Metric
34234,3602,1,Superstition,Keep On Your Mean Side,The Kills,2003,Superstition Keep On Your Mean Side The Kills
34234,4327,1,Black Mission Goggles,Six Demon Bag,Man Man,2006,Black Mission Goggles Six Demon Bag Man Man
34234,4564,1,Lost,One Of The Boys,Katy Perry,2007,Lost One Of The Boys Katy Perry
34234,4831,3,Heaven Must Be Missing An Angel,Capitol Gold: The Best Of Tavares,Tavares,1979,Heaven Must Be Missing An Angel Capitol Gold: The Best Of Tavares Tavares
34234,5193,1,Goodnight Bad Morning,Midnight Boom,The Kills,2008,Goodnight Bad Morning Midnight Boom The Kills
34234,5223,1,Get Innocuous!,Sound Of Silver,LCD Soundsystem,2007,Get Innocuous! Sound Of Silver LCD Soundsystem
34234,6042,1,The Runner,Because Of The Times,Kings Of Leon,2007,The Runner Because Of The Times Kings Of Leon
34234,6089,1,We Don't Stop (Explicit),My Balls And My Word (Explicit),Young Bleed,0,We Don't Stop (Explicit) My Balls And My Word (Explicit) Young Bleed
34234,6121,1,In Person,Doll Domination 3.0,The Pussycat Dolls,2008,In Person Doll Domination 3.0 The Pussycat Dolls
34234,6684,1,Spaceman,Spaceman,The Killers,2008,Spaceman Spaceman The Killers
34234,7295,1,This Is Your Life,Day & Age,The Killers,2008,This Is Your Life Day & Age The Killers
34234,7321,1,Bubble Toes,Brushfire Fairytales,Jack Johnson,2000,Bubble Toes Brushfire Fairytales Jack Johnson
34234,7416,1,Revelry,Only By The Night,Kings Of Leon,2008,Revelry Only By The Night Kings Of Leon
34234,7444,5,Teenage Crush,50 Rock 'N' Roll Worlwide Number Ones,Tommy Sands,1996,Teenage Crush 50 Rock 'N' Roll Worlwide Number Ones Tommy Sands
34234,7682,5,I'm Sleeping In A Submarine,EP,Arcade Fire,2003,I'm Sleeping In A Submarine EP Arcade Fire
34234,7917,1,If Looks Could Kill,Let's Get Out Of This Country,Camera Obscura,0,If Looks Could Kill Let's Get Out Of This Country Camera Obscura
34234,8224,1,Your Star,The All American Rejects,The All-American Rejects,2003,Your Star The All American Rejects The All-American Rejects
34234,8252,1,Ain't Misbehavin,Summertime,Sam Cooke,0,Ain't Misbehavin Summertime Sam Cooke
54439,591,2,Keep The Car Running,Neon Bible,Arcade Fire,2007,Keep The Car Running Neon Bible Arcade Fire
54439,703,1,They Might Follow You,Tiny Vipers,Tiny Vipers,2007,They Might Follow You Tiny Vipers Tiny Vipers
54439,731,1,Last Day Of Our Love,One Too Many Hearts,the bird and the bee,2008,Last Day Of Our Love One Too Many Hearts the bird and the bee
54439,1044,1,Campus (Album),Vampire Weekend,Vampire Weekend,2007,Campus (Album) Vampire Weekend Vampire Weekend
54439,2514,1,Big Big Love (Fig .2),Antidotes,Foals,2008,Big Big Love (Fig .2) Antidotes Foals
54439,4298,2,On Repeat,LCD Soundsystem,LCD Soundsystem,2005,On Repeat LCD Soundsystem LCD Soundsystem
54439,5223,1,Get Innocuous!,Sound Of Silver,LCD Soundsystem,2007,Get Innocuous! Sound Of Silver LCD Soundsystem
54439,5826,3,Great Release,LCD Soundsystem,LCD Soundsystem,2005,Great Release LCD Soundsystem LCD Soundsystem
54439,5916,1,Cape Cod Kwassa Kwassa (Album),Vampire Weekend,Vampire Weekend,2007,Cape Cod Kwassa Kwassa (Album) Vampire Weekend Vampire Weekend
54439,6709,1,Movement,LCD Soundsystem,LCD Soundsystem,2005,Movement LCD Soundsystem LCD Soundsystem
54439,6878,1,Ready For The Floor (Album Version),Best Of The Bands,Hot Chip,2007,Ready For The Floor (Album Version) Best Of The Bands Hot Chip
54439,7917,2,If Looks Could Kill,Let's Get Out Of This Country,Camera Obscura,0,If Looks Could Kill Let's Get Out Of This Country Camera Obscura
54439,8086,1,North American Scum,North American Scum,LCD Soundsystem,2007,North American Scum North American Scum LCD Soundsystem
54439,9055,4,All My Friends,All My Friends,LCD Soundsystem,2007,All My Friends All My Friends LCD Soundsystem
44689,211,1,Step Through The Door,Hell Train,Soltero,0,Step Through The Door Hell Train Soltero
44689,447,1,Daisy And Prudence,Distillation,Erin McKeown,2000,Daisy And Prudence Distillation Erin McKeown
44689,703,1,They Might Follow You,Tiny Vipers,Tiny Vipers,2007,They Might Follow You Tiny Vipers Tiny Vipers
44689,731,1,Last Day Of Our Love,One Too Many Hearts,the bird and the bee,2008,Last Day Of Our Love One Too Many Hearts the bird and the bee
44689,1752,1,Gimme Sympathy,Gimme Sympathy,Metric,2009,Gimme Sympathy Gimme Sympathy Metric
44689,1756,1,You Mustn't Kick It Around,Distillation,Erin McKeown,2000,You Mustn't Kick It Around Distillation Erin McKeown
44689,1765,4,Jigsaw Falling Into Place,In Rainbows,Radiohead,2007,Jigsaw Falling Into Place In Rainbows Radiohead
44689,2852,5,West One (Shine On Me),The Crack/Grin And Bear It,The Ruts,1980,West One (Shine On Me) The Crack/Grin And Bear It The Ruts
44689,4545,3,I'll Be Your Man,The Big Come Up,The Black Keys,2002,I'll Be Your Man The Big Come Up The Black Keys
44689,5115,1,Ghost At The Foot Of The Bed,Hell Train,Soltero,0,Ghost At The Foot Of The Bed Hell Train Soltero
44689,5823,1,We Are The Sleepyheads,The Life Pursuit,Belle & Sebastian,2006,We Are The Sleepyheads The Life Pursuit Belle & Sebastian
44689,6191,1,Recycled Air (Album),Give Up,Postal Service,2003,Recycled Air (Album) Give Up Postal Service
44689,7075,1,From The Station,Hell Train,Soltero,0,From The Station Hell Train Soltero
44689,7387,1,My Love,Ray Guns Are Not Just The Future,the bird and the bee,2009,My Love Ray Guns Are Not Just The Future the bird and the bee
44689,7444,5,Teenage Crush,50 Rock 'N' Roll Worlwide Number Ones,Tommy Sands,1996,Teenage Crush 50 Rock 'N' Roll Worlwide Number Ones Tommy Sands
44689,7875,5,Rain,Live In A Dive,Subhumans,1983,Rain Live In A Dive Subhumans
44689,7900,1,Van Helsing Boombox,Six Demon Bag,Man Man,2006,Van Helsing Boombox Six Demon Bag Man Man
44689,7917,1,If Looks Could Kill,Let's Get Out Of This Country,Camera Obscura,0,If Looks Could Kill Let's Get Out Of This Country Camera Obscura
44689,8094,4,House Of Cards,In Rainbows,Radiohead,2007,House Of Cards In Rainbows Radiohead
44689,8866,2,Volveré,A Tiempo,Gian Marco,0,Volveré A Tiempo Gian Marco
44689,9335,5,Weird Fishes/Arpeggi,In Rainbows,Radiohead,2007,Weird Fishes/Arpeggi In Rainbows Radiohead
40583,97,1,Harder Better Faster Stronger,Discovery,Daft Punk,2007,Harder Better Faster Stronger Discovery Daft Punk
40583,122,2,Phantom Part 1.5 (Album Version),A Cross The Universe,Justice,0,Phantom Part 1.5 (Album Version) A Cross The Universe Justice
40583,198,2,Rorol,Identification Parade,Octopus Project,2002,Rorol Identification Parade Octopus Project
40583,211,1,Step Through The Door,Hell Train,Soltero,0,Step Through The Door Hell Train Soltero
40583,248,1,Auto-Dub,Skream!,Skream,2006,Auto-Dub Skream! Skream
40583,314,1,The Prize,Hell Train,Soltero,0,The Prize Hell Train Soltero
40583,318,1,Hilarious Movie Of The 90s,Pause,Four Tet,2001,Hilarious Movie Of The 90s Pause Four Tet
40583,693,1,Us V Them,Sound Of Silver,LCD Soundsystem,2007,Us V Them Sound Of Silver LCD Soundsystem
40583,703,2,They Might Follow You,Tiny Vipers,Tiny Vipers,2007,They Might Follow You Tiny Vipers Tiny Vipers
40583,765,1,Love,Attack Decay Sustain Release,Simian Mobile Disco,2007,Love Attack Decay Sustain Release Simian Mobile Disco
40583,786,2,TTHHEE PPAARRTTYY,Justice,Justice,0,TTHHEE PPAARRTTYY Justice Justice
40583,861,2,Newjack,Justice,Justice,0,Newjack Justice Justice
40583,1141,5,Basic Space,Various Artists/Rough Trade Counter Culture 09,The xx,2009,Basic Space Various Artists/Rough Trade Counter Culture 09 The xx
40583,1262,1,Lights & Music,Lights & Music,Cut Copy,2008,Lights & Music Lights & Music Cut Copy
40583,1472,1,Neon Knights,The Looks,MSTRKRFT,2006,Neon Knights The Looks MSTRKRFT
40583,1480,1,Fast As I Can,Monday Morning Cold,Erin McKeown,2000,Fast As I Can Monday Morning Cold Erin McKeown
40583,1682,1,Tuxedo Hat,One Ten Hundred Thousand Million,Octopus Project,2005,Tuxedo Hat One Ten Hundred Thousand Million Octopus Project
40583,1911,1,Digital Love,Ministry of Sound Presents Chilled II 1991-2009,Daft Punk,2001,Digital Love Ministry of Sound Presents Chilled II 1991-2009 Daft Punk
40583,2389,2,New York_ I Love You But You're Bringing Me Down,Sound Of Silver,LCD Soundsystem,2007,New York_ I Love You But You're Bringing Me Down Sound Of Silver LCD Soundsystem
40583,2557,1,Too Much Love,LCD Soundsystem,LCD Soundsystem,2005,Too Much Love LCD Soundsystem LCD Soundsystem
40583,2615,1,She's Good For Business,The Looks,MSTRKRFT,2006,She's Good For Business The Looks MSTRKRFT
40583,2747,4,Kut-Off,Skream!,Skream,2006,Kut-Off Skream! Skream
40583,3356,1,Around The World (Radio Edit),Musique Vol 1,Daft Punk,1996,Around The World (Radio Edit) Musique Vol 1 Daft Punk
40583,3548,2,Easy Love,The Looks,MSTRKRFT,2006,Easy Love The Looks MSTRKRFT
40583,3655,1,All Of The Champs That Ever Lived,One Ten Hundred Thousand Million,Octopus Project,2005,All Of The Champs That Ever Lived One Ten Hundred Thousand Million Octopus Project
40583,3699,2,Hypnopaedia,Identification Parade,Octopus Project,2002,Hypnopaedia Identification Parade Octopus Project
40583,3752,1,Far Away,In Ghost Colours,Cut Copy,2008,Far Away In Ghost Colours Cut Copy
40583,4178,1,Natural Anthem (Album),Give Up,Postal Service,2003,Natural Anthem (Album) Give Up Postal Service
40583,4232,1,Superfresh,Oi Oi oi,Boys Noize,2007,Superfresh Oi Oi oi Boys Noize
40583,4262,1,Oh!,Oi Oi oi REMIXED,Boys Noize,2007,Oh! Oi Oi oi REMIXED Boys Noize
40583,4298,1,On Repeat,LCD Soundsystem,LCD Soundsystem,2005,On Repeat LCD Soundsystem LCD Soundsystem
40583,4371,1,Simple,Clock EP,Simian Mobile Disco,2007,Simple Clock EP Simian Mobile Disco
